,Unnamed: 0,Issued,Operating Name,Licence Address Line 3,Licence No.,Category,postal,lat,lng,year,area
103921,103950,02/01/85,,M8V,T850069600,BUILDING RENOVATOR,M8V,43.621403,-79.483788,1985,M8V
103922,103951,02/01/85,,L4P,T850070103,BUILDING RENOVATOR,L4P,44.229308,-79.457447,1985,L4P
103923,103952,02/01/85,PARTRIDGE,M9P,T850070228,BUILDING RENOVATOR,M9P,43.678001,-79.524372,1985,M9P
103924,103953,09/05/85,,M1K,T850070905,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1985,M1K
103925,103954,19/04/85,,M3M,T850071093,BUILDING RENOVATOR,M3M,43.721721,-79.493153,1985,M3M
103926,103955,13/05/85,,M6A,T850071275,BUILDING RENOVATOR,M6A,43.675523,-79.440063,1985,M6A
103927,103956,09/05/85,,M3C,T850071358,BUILDING RENOVATOR,M3C,43.731031,-79.341722,1985,M3C
103928,103957,29/08/75,,L3Y,T850071507,BUILDING RENOVATOR,L3Y,44.085347,-79.430762,1975,L3Y
103929,103958,09/05/85,,M1T,T850071606,BUILDING RENOVATOR,M1T,43.784,-79.304299,1985,M1T
103930,103959,02/05/85,,M4K,T850071895,BUILDING RENOVATOR,M4K,43.688515,-79.362238,1985,M4K
103931,103960,06/05/85,,L6V,T850071945,BUILDING RENOVATOR,L6V,43.670392,-79.75653,1985,L6V
103932,103961,26/04/85,AITKEN ENTERPRIZES 1984,M1C,T850072331,BUILDING RENOVATOR,M1C,43.789091,-79.160265,1985,M1C
103933,103962,06/05/85,,L4C,T850072372,BUILDING RENOVATOR,L4C,43.894145,-79.436629,1985,L4C
103934,103963,29/05/85,,M1H,T850072927,BUILDING RENOVATOR,M1H,43.770981,-79.238007,1985,M1H
103935,103964,12/09/85,,M6P,T850073123,BUILDING RENOVATOR,M6P,43.656241,-79.446009,1985,M6P
103936,103965,13/06/85,,M6M,T850073370,BUILDING RENOVATOR,M6M,43.689769,-79.490769,1985,M6M
103937,103966,28/06/85,,L0G,T850073529,BUILDING RENOVATOR,L0G,43.850018,-79.328474,1985,L0G
103938,103967,27/06/85,,L9L,T850073628,BUILDING RENOVATOR,L9L,44.093834,-78.983472,1985,L9L
103939,103968,27/06/85,,M1C,T850073719,BUILDING RENOVATOR,M1C,43.789091,-79.160265,1985,M1C
103940,103969,12/09/85,,M6B,T850073750,BUILDING RENOVATOR,M6B,43.705605,-79.428726,1985,M6B
103941,103970,19/08/85,,M1C,T850073859,BUILDING RENOVATOR,M1C,43.789091,-79.160265,1985,M1C
103942,103971,19/08/85,,M8W,T850074113,BUILDING RENOVATOR,M8W,43.590207,-79.545244,1985,M8W
103943,103972,18/09/85,MACNAUGHTON CARPENTRY SERVICES,M4L,T850074220,BUILDING RENOVATOR,M4L,43.670341,-79.3116,1985,M4L
103944,103973,19/08/85,,L5M,T850074378,BUILDING RENOVATOR,L5M,43.565556,-79.706805,1985,L5M
103945,103974,21/11/85,RUSTY'S RENOVATIONS,L3P,T850074618,BUILDING RENOVATOR,L3P,43.88032,-79.361522,1985,L3P
103946,103975,26/09/85,GUARANTEED PLASTERING & TILE REPAIRS,L5E,T850075029,BUILDING RENOVATOR,L5E,43.573567,-79.558679,1985,L5E
103947,103976,15/10/85,,L4L,T850075359,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1985,L4L
103948,103977,10/09/85,,L4L,T850075383,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1985,L4L
103949,103978,11/10/85,,L0N,T850075466,BUILDING RENOVATOR,L0N,44.069274,-79.488618,1985,L0N
103950,103979,31/10/85,,M9B,T850075912,BUILDING RENOVATOR,M9B,43.639329,-79.535418,1985,M9B
103951,103980,20/02/86,,L4W,T850075953,BUILDING RENOVATOR,L4W,43.641258,-79.614474,1986,L4W
103952,103981,31/10/85,,L6A,T850075979,BUILDING RENOVATOR,L6A,43.879064,-79.517958,1985,L6A
103953,103982,31/10/85,STAN RENOVATIONS,M8Y,T850076084,BUILDING RENOVATOR,M8Y,43.624633,-79.488841,1985,M8Y
103954,103983,31/10/86,F & M ALUMINUM MANUFACTURING CO,L4K,T850076209,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1986,L4K
103955,103984,21/11/85,,M2H,T850076282,BUILDING RENOVATOR,M2H,43.801874,-79.344606,1985,M2H
103956,103985,21/11/85,FEDER'S RENOVATIONS & REPAIRS,M5N,T850076332,BUILDING RENOVATOR,M5N,43.647852,-79.37728,1985,M5N
103957,103986,28/11/85,JESSICA SERVICING,M1S,T850076381,BUILDING RENOVATOR,M1S,43.792274,-79.28638,1985,M1S
103958,103987,28/11/85,SHIPTON TILE,M2J,T850076647,BUILDING RENOVATOR,M2J,43.776674,-79.342683,1985,M2J
103959,103988,07/01/86,,M6N,T850076803,BUILDING RENOVATOR,M6N,43.674026,-79.488441,1986,M6N
103960,103989,07/01/86,,L6L,T850077017,BUILDING RENOVATOR,L6L,43.38356,-79.734917,1986,L6L
103961,103990,06/03/86,,L4T,T850077082,BUILDING RENOVATOR,L4T,43.628726,-79.664034,1986,L4T
103962,103991,03/01/86,,M6N,T850077629,BUILDING RENOVATOR,M6N,43.674026,-79.488441,1986,M6N
103963,103992,17/02/86,,L3R,T850077884,BUILDING RENOVATOR,L3R,43.841094,-79.325796,1986,L3R
103964,103993,20/02/86,THE CONARCH GROUP,L4W,T850077934,BUILDING RENOVATOR,L4W,43.641258,-79.614474,1986,L4W
103965,103994,20/02/86,,L0P,T850077983,BUILDING RENOVATOR,L0P,43.600621,-79.763466,1986,L0P
103966,103995,20/03/86,,L4K,T850078205,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1986,L4K
103967,103996,03/03/86,,M1K,T850078247,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1986,M1K
103968,103997,05/03/86,NOTSON ALUMINUM,M3M,T850078312,BUILDING RENOVATOR,M3M,43.721721,-79.493153,1986,M3M
103969,103998,06/03/86,,M4B,T850078338,BUILDING RENOVATOR,M4B,43.702857,-79.297409,1986,M4B
103970,103999,04/04/86,,M3N,T850078411,BUILDING RENOVATOR,M3N,43.752712,-79.512823,1986,M3N
103971,104000,05/03/86,ABBEY CONTRACTORS,M6C,T850078502,BUILDING RENOVATOR,M6C,43.69846,-79.438896,1986,M6C
103972,104001,06/03/86,,M1K,T850078536,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1986,M1K
103973,104002,27/01/86,ALBERT GENERAL CONTRACTING,M1K,T850078783,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1986,M1K
103974,104003,27/03/86,UNIVEX BUILDING RENOVATORS,M6N,T850079005,BUILDING RENOVATOR,M6N,43.674026,-79.488441,1986,M6N
103975,104004,04/04/86,,L0G,T850079252,BUILDING RENOVATOR,L0G,43.850018,-79.328474,1986,L0G
103976,104005,26/06/86,,M2M,T850079575,BUILDING RENOVATOR,M2M,43.787572,-79.414958,1986,M2M
103977,104006,22/04/86,,L3Y,T850079674,BUILDING RENOVATOR,L3Y,44.085347,-79.430762,1986,L3Y
103978,104007,03/03/86,,M4K,T850079773,BUILDING RENOVATOR,M4K,43.688515,-79.362238,1986,M4K
103979,104008,02/05/86,,L7C,T850080052,BUILDING RENOVATOR,L7C,43.893021,-79.84393,1986,L7C
103980,104009,22/04/86,,L4L,T850080292,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1986,L4L
103981,104010,02/06/86,,L4B,T850080508,BUILDING RENOVATOR,L4B,43.843529,-79.424558,1986,L4B
103982,104011,02/06/86,,M1V,T850080516,BUILDING RENOVATOR,M1V,43.810753,-79.292694,1986,M1V
103983,104012,16/06/86,,L1S,T850080672,BUILDING RENOVATOR,L1S,43.865535,-79.035103,1986,L1S
103984,104013,02/06/86,,M6A,T850080698,BUILDING RENOVATOR,M6A,43.675523,-79.440063,1986,M6A
103985,104014,02/07/86,CHARLEBOIS ROOFING,M1N,T850080946,BUILDING RENOVATOR,M1N,43.680889,-79.278736,1986,M1N
103986,104015,16/06/86,,M6J,T850081126,BUILDING RENOVATOR,M6J,43.641374,-79.422896,1986,M6J
103987,104016,14/07/86,,L3P,T850081456,BUILDING RENOVATOR,L3P,43.88032,-79.361522,1986,L3P
103988,104017,26/06/86,,L4M,T850081498,BUILDING RENOVATOR,L4M,44.367264,-79.649382,1986,L4M
103989,104018,28/04/89,,M5R,T850081662,BUILDING RENOVATOR,M5R,43.671644,-79.392877,1989,M5R
103990,104019,20/06/86,,L7E,T850081753,BUILDING RENOVATOR,L7E,43.929823,-79.804379,1986,L7E
103991,104020,06/08/86,EASTON ROOFING,M9W,T850081886,BUILDING RENOVATOR,M9W,43.692348,-79.585342,1986,M9W
103992,104021,26/06/86,"BELMONT GLASS, MIRROR & ALUMINUM CO",M6A,T850081936,BUILDING RENOVATOR,M6A,43.675523,-79.440063,1986,M6A
103993,104022,16/08/86,ENTERPRISE ALUMINUM WINDOW CO.,L4L,T850082124,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1986,L4L
103994,104023,08/08/86,,M5S,T850082645,BUILDING RENOVATOR,M5S,43.669071,-79.391342,1986,M5S
103995,104024,08/08/86,,M1M,T850082835,BUILDING RENOVATOR,M1M,43.724026,-79.241241,1986,M1M
103996,104025,30/01/87,,M4J,T850082884,BUILDING RENOVATOR,M4J,43.721377,-79.257537,1987,M4J
103997,104026,08/07/86,THERMO WORLD,M1P,T850082900,BUILDING RENOVATOR,M1P,43.752142,-79.265428,1986,M1P
103998,104027,26/08/86,INTERIOR DECORATIONS & RENOVATIONS,L6M,T850083072,BUILDING RENOVATOR,L6M,43.431163,-79.77687,1986,L6M
103999,104028,27/06/86,,L0L,T850083411,BUILDING RENOVATOR,L0L,44.558068,-79.615702,1986,L0L
104000,104029,27/08/86,,M6M,T850083429,BUILDING RENOVATOR,M6M,43.689769,-79.490769,1986,M6M
104001,104030,26/08/86,,M8Y,T850083577,BUILDING RENOVATOR,M8Y,43.624633,-79.488841,1986,M8Y
104002,104031,15/08/86,RENO 2000,M5R,T850083783,BUILDING RENOVATOR,M5R,43.671644,-79.392877,1986,M5R
104003,104032,12/09/86,J K CONTRACTORS,M1P,T850084336,BUILDING RENOVATOR,M1P,43.752142,-79.265428,1986,M1P
104004,104033,31/10/86,J AND M,L5B,T850084633,BUILDING RENOVATOR,L5B,43.585495,-79.647046,1986,L5B
104005,104034,17/11/86,,M5R,T850085192,BUILDING RENOVATOR,M5R,43.671644,-79.392877,1986,M5R
104006,104035,19/01/87,,L4W,T850085242,BUILDING RENOVATOR,L4W,43.641258,-79.614474,1987,L4W
104007,104036,27/03/87,SIKORA WINDOWS,M9L,T850085408,BUILDING RENOVATOR,M9L,43.75901,-79.545197,1987,M9L
104008,104037,19/01/87,,M9V,T850085531,BUILDING RENOVATOR,M9V,43.741978,-79.586254,1987,M9V
104009,104038,15/06/72,,M9R,T850085648,BUILDING RENOVATOR,M9R,43.675165,-79.530631,1972,M9R
104010,104039,22/12/86,,M1M,T850085846,BUILDING RENOVATOR,M1M,43.724026,-79.241241,1986,M1M
104011,104040,19/01/87,M S ALUMINUM,M1K,T850085960,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1987,M1K
104012,104041,13/02/87,,L6T,T850086513,BUILDING RENOVATOR,L6T,43.739983,-79.650583,1987,L6T
104013,104042,27/02/87,PERFECT ROOFING,M3H,T850087198,BUILDING RENOVATOR,M3H,43.797038,-79.423404,1987,M3H
104014,104043,12/02/87,,M1K,T850087248,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1987,M1K
104015,104044,22/02/82,ROYALSEAL WINDOWS,L4L,T850087255,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1982,L4L
104016,104045,19/01/87,MICHAEL BORG REMODELLING CO,M9P,T850087305,BUILDING RENOVATOR,M9P,43.678001,-79.524372,1987,M9P
104017,104046,13/02/87,,L4Z,T850087321,BUILDING RENOVATOR,L4Z,43.594756,-79.635969,1987,L4Z
104018,104047,12/03/87,,M1K,T850087396,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1987,M1K
104019,104048,13/03/87,NEWTHORNE HOME IMPROVEMENTS,L3Y,T850087487,BUILDING RENOVATOR,L3Y,44.085347,-79.430762,1987,L3Y
104020,104049,27/02/87,YEUNG'S PAINTING & RENOVATING CO,M6K,T850087495,BUILDING RENOVATOR,M6K,43.641291,-79.414722,1987,M6K
104021,104050,27/02/87,,M9C,T850087552,BUILDING RENOVATOR,M9C,43.627728,-79.558823,1987,M9C
104022,104051,13/03/87,,M2N,T850087693,BUILDING RENOVATOR,M2N,43.765808,-79.412476,1987,M2N
104023,104052,23/02/87,,M1V,T850087818,BUILDING RENOVATOR,M1V,43.810753,-79.292694,1987,M1V
104024,104053,13/04/87,,M4L,T850087834,BUILDING RENOVATOR,M4L,43.670341,-79.3116,1987,M4L
104025,104054,13/03/87,,L4Z,T850088030,BUILDING RENOVATOR,L4Z,43.594756,-79.635969,1987,L4Z
104026,104055,27/03/87,N & M ALUMINUM SYSTEMS,M4C,T850088394,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1987,M4C
104027,104056,01/01/88,,M9W,T850088535,BUILDING RENOVATOR,M9W,43.692348,-79.585342,1988,M9W
104028,104057,13/04/87,,L4Y,T850088584,BUILDING RENOVATOR,L4Y,43.606689,-79.718544,1987,L4Y
104029,104058,13/04/87,,M1E,T850088667,BUILDING RENOVATOR,M1E,43.763367,-79.161438,1987,M1E
104030,104059,27/04/87,,M1R,T850088857,BUILDING RENOVATOR,M1R,43.745781,-79.295441,1987,M1R
104031,104060,30/10/87,TAIGA CONSTRUCTION,L0N,T850088972,BUILDING RENOVATOR,L0N,44.069274,-79.488618,1987,L0N
104032,104061,27/03/87,ROSEVALE RENOVATIONS,L1V,T850089087,BUILDING RENOVATOR,L1V,43.835053,-79.099848,1987,L1V
104033,104062,07/05/87,,L5R,T850089301,BUILDING RENOVATOR,L5R,43.604818,-79.672971,1987,L5R
104034,104063,30/04/87,,L4C,T850089848,BUILDING RENOVATOR,L4C,43.894145,-79.436629,1987,L4C
104035,104064,12/05/87,,L5V,T850090101,BUILDING RENOVATOR,L5V,43.591927,-79.673515,1987,L5V
104036,104065,26/05/87,,M6G,T850090333,BUILDING RENOVATOR,M6G,43.669493,-79.423525,1987,M6G
104037,104066,29/05/87,,M6L,T850090432,BUILDING RENOVATOR,M6L,43.736408,-79.525881,1987,M6L
104038,104067,14/05/87,,M1W,T850090556,BUILDING RENOVATOR,M1W,43.800983,-79.319534,1987,M1W
104039,104068,14/05/87,,M8Y,T850090598,BUILDING RENOVATOR,M8Y,43.624633,-79.488841,1987,M8Y
104040,104069,21/11/85,R P G CARPENTRY,M4J,T850090713,BUILDING RENOVATOR,M4J,43.721377,-79.257537,1985,M4J
104041,104070,10/06/87,,M6N,T850090721,BUILDING RENOVATOR,M6N,43.674026,-79.488441,1987,M6N
104042,104071,26/05/87,,M8Z,T850091083,BUILDING RENOVATOR,M8Z,43.637002,-79.520842,1987,M8Z
104043,104072,29/05/87,,M2J,T850091224,BUILDING RENOVATOR,M2J,43.776674,-79.342683,1987,M2J
104044,104073,14/05/87,,M4C,T850091471,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1987,M4C
104045,104074,07/07/87,,L1V,T850091695,BUILDING RENOVATOR,L1V,43.835053,-79.099848,1987,L1V
104046,104075,07/07/87,,M3A,T850091877,BUILDING RENOVATOR,M3A,43.752872,-79.336578,1987,M3A
104047,104076,22/06/87,ROYAL ALUMINUM SIDING & CONTRACTING,L4Z,T850091943,BUILDING RENOVATOR,L4Z,43.594756,-79.635969,1987,L4Z
104048,104077,22/05/87,,M8V,T850092230,BUILDING RENOVATOR,M8V,43.621403,-79.483788,1987,M8V
104049,104078,16/03/88,,M1B,T850092842,BUILDING RENOVATOR,M1B,43.754569,-79.352342,1988,M1B
104050,104079,04/03/88,,M4E,T850093162,BUILDING RENOVATOR,M4E,43.68755,-79.291656,1988,M4E
104051,104080,17/09/87,,M3H,T850093204,BUILDING RENOVATOR,M3H,43.797038,-79.423404,1987,M3H
104052,104081,21/09/87,,M6A,T850093246,BUILDING RENOVATOR,M6A,43.675523,-79.440063,1987,M6A
104053,104082,28/09/87,,M4C,T850093634,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1987,M4C
104054,104083,20/01/88,,M6M,T850093733,BUILDING RENOVATOR,M6M,43.689769,-79.490769,1988,M6M
104055,104084,17/07/87,,M8Z,T850094061,BUILDING RENOVATOR,M8Z,43.637002,-79.520842,1987,M8Z
104056,104085,04/01/88,,M9W,T850094186,BUILDING RENOVATOR,M9W,43.692348,-79.585342,1988,M9W
104057,104086,20/01/88,,L4L,T850094319,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1988,L4L
104058,104087,24/08/87,COMPLETE RESTORATION SERVICES,M1B,T850094343,BUILDING RENOVATOR,M1B,43.754569,-79.352342,1987,M1B
104059,104088,21/01/88,,L4K,T850094400,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1988,L4K
104060,104089,22/10/87,,M1E,T850094434,BUILDING RENOVATOR,M1E,43.763367,-79.161438,1987,M1E
104061,104090,30/10/87,FALCON CONTRACTING,M4J,T850094475,BUILDING RENOVATOR,M4J,43.721377,-79.257537,1987,M4J
104062,104091,04/01/88,,M1W,T850094988,BUILDING RENOVATOR,M1W,43.800983,-79.319534,1988,M1W
104063,104092,27/10/87,,M4E,T850095035,BUILDING RENOVATOR,M4E,43.68755,-79.291656,1987,M4E
104064,104093,04/01/88,WAV ASSOCIATES,M1S,T850095068,BUILDING RENOVATOR,M1S,43.792274,-79.28638,1988,M1S
104065,104094,04/01/88,,L1S,T850095647,BUILDING RENOVATOR,L1S,43.865535,-79.035103,1988,L1S
104066,104095,01/01/88,,L1W,T850095951,BUILDING RENOVATOR,L1W,43.825855,-79.091504,1988,L1W
104067,104096,01/01/88,,M6L,T850096298,BUILDING RENOVATOR,M6L,43.736408,-79.525881,1988,M6L
104068,104097,04/01/88,,L5R,T850096611,BUILDING RENOVATOR,L5R,43.604818,-79.672971,1988,L5R
104069,104098,04/01/88,,L1H,T850096819,BUILDING RENOVATOR,L1H,43.882587,-78.801578,1988,L1H
104070,104099,15/01/88,,M1L,T850096835,BUILDING RENOVATOR,M1L,43.701933,-79.276201,1988,M1L
104071,104100,21/01/88,,M2R,T850096892,BUILDING RENOVATOR,M2R,43.783661,-79.444992,1988,M2R
104072,104101,15/01/88,,M2H,T850096975,BUILDING RENOVATOR,M2H,43.801874,-79.344606,1988,M2H
104073,104102,15/01/88,,L5V,T850096983,BUILDING RENOVATOR,L5V,43.591927,-79.673515,1988,L5V
104074,104103,11/03/88,,M1E,T850097494,BUILDING RENOVATOR,M1E,43.763367,-79.161438,1988,M1E
104075,104104,20/01/88,,M6S,T850097692,BUILDING RENOVATOR,M6S,43.650799,-79.48121,1988,M6S
104076,104105,18/07/88,ONTARIO HOME IMPROVEMENTS,M8Z,T850097973,BUILDING RENOVATOR,M8Z,43.637002,-79.520842,1988,M8Z
104077,104106,17/02/88,,M1P,T850098252,BUILDING RENOVATOR,M1P,43.752142,-79.265428,1988,M1P
104078,104107,12/02/88,,M1X,T850098393,BUILDING RENOVATOR,M1X,43.806656,-79.219299,1988,M1X
104079,104108,14/12/87,,M9P,T850098542,BUILDING RENOVATOR,M9P,43.678001,-79.524372,1987,M9P
104080,104109,17/05/88,,M4C,T850098682,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1988,M4C
104081,104110,18/01/88,,M9C,T850099102,BUILDING RENOVATOR,M9C,43.627728,-79.558823,1988,M9C
104082,104111,24/03/88,,L4K,T850099250,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1988,L4K
104083,104112,04/02/88,,M4C,T850099300,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1988,M4C
104084,104113,12/05/88,,M8V,T850099656,BUILDING RENOVATOR,M8V,43.621403,-79.483788,1988,M8V
104085,104114,22/03/88,MODERN ART FLOOR CONTRACTORS,M1R,T850099847,BUILDING RENOVATOR,M1R,43.745781,-79.295441,1988,M1R
104086,104115,22/03/88,,L3T,T850100272,BUILDING RENOVATOR,L3T,43.629647,-79.351492,1988,L3T
104087,104116,07/04/88,THE PLUMBING WORKS,M2H,T850100520,BUILDING RENOVATOR,M2H,43.801874,-79.344606,1988,M2H
104088,104117,30/03/88,,L4L,T850101296,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1988,L4L
104089,104118,15/04/88,,M4R,T850101353,BUILDING RENOVATOR,M4R,43.706612,-79.399671,1988,M4R
104090,104119,14/03/88,,M4L,T850101486,BUILDING RENOVATOR,M4L,43.670341,-79.3116,1988,M4L
104091,104120,09/06/88,,M8V,T850101510,BUILDING RENOVATOR,M8V,43.621403,-79.483788,1988,M8V
104092,104121,17/05/88,,M9B,T850101627,BUILDING RENOVATOR,M9B,43.639329,-79.535418,1988,M9B
104093,104122,17/05/88,,L9T,T850101718,BUILDING RENOVATOR,L9T,43.514898,-79.838732,1988,L9T
104094,104123,12/05/88,,M1E,T850101809,BUILDING RENOVATOR,M1E,43.763367,-79.161438,1988,M1E
104095,104124,09/03/88,,M1K,T850101841,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1988,M1K
104096,104125,17/05/88,,M6E,T850102005,BUILDING RENOVATOR,M6E,43.697171,-79.443523,1988,M6E
104097,104126,27/04/88,,M5M,T850102062,BUILDING RENOVATOR,M5M,43.735323,-79.418211,1988,M5M
104098,104127,25/05/88,ALUMINUM TRUST,M4J,T850102302,BUILDING RENOVATOR,M4J,43.721377,-79.257537,1988,M4J
104099,104128,01/06/88,,M1M,T850102880,BUILDING RENOVATOR,M1M,43.724026,-79.241241,1988,M1M
104100,104129,01/06/88,,L6Z,T850102955,BUILDING RENOVATOR,L6Z,43.785739,-79.767566,1988,L6Z
104101,104130,03/06/88,,L4K,T850103011,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1988,L4K
104102,104131,06/06/88,,M1P,T850103086,BUILDING RENOVATOR,M1P,43.752142,-79.265428,1988,M1P
104103,104132,08/06/88,NEST GENERAL CONTRACTING,M6C,T850103276,BUILDING RENOVATOR,M6C,43.69846,-79.438896,1988,M6C
104104,104133,10/06/88,G & R GENERAL CONTRACTOR,L6K,T850103300,BUILDING RENOVATOR,L6K,43.434453,-79.690754,1988,L6K
104105,104134,02/05/88,,L6W,T850103383,BUILDING RENOVATOR,L6W,43.667563,-79.711057,1988,L6W
104106,104135,19/07/88,,L6Z,T850103615,BUILDING RENOVATOR,L6Z,43.785739,-79.767566,1988,L6Z
104107,104136,08/06/88,,L3T,T850103631,BUILDING RENOVATOR,L3T,43.629647,-79.351492,1988,L3T
104108,104137,15/06/88,,M6S,T850104084,BUILDING RENOVATOR,M6S,43.650799,-79.48121,1988,M6S
104109,104138,19/07/88,,L6T,T850104472,BUILDING RENOVATOR,L6T,43.739983,-79.650583,1988,L6T
104110,104139,22/06/88,DONALD CONTRACTING,L5M,T850104522,BUILDING RENOVATOR,L5M,43.565556,-79.706805,1988,L5M
104111,104140,19/07/88,,L1T,T850104621,BUILDING RENOVATOR,L1T,43.87677,-79.051282,1988,L1T
104112,104141,19/07/88,,L4N,T850105164,BUILDING RENOVATOR,L4N,44.330758,-79.728673,1988,L4N
104113,104142,15/09/88,,L3P,T850105263,BUILDING RENOVATOR,L3P,43.88032,-79.361522,1988,L3P
104114,104143,22/09/88,S A CONSTRUCTION,L5B,T850105487,BUILDING RENOVATOR,L5B,43.585495,-79.647046,1988,L5B
104115,104144,22/09/88,,M6B,T850105560,BUILDING RENOVATOR,M6B,43.705605,-79.428726,1988,M6B
104116,104145,26/09/88,,L4Z,T850105784,BUILDING RENOVATOR,L4Z,43.594756,-79.635969,1988,L4Z
104117,104146,25/08/88,DENNIS COURTNEY CONTRACTING,M9P,T850105826,BUILDING RENOVATOR,M9P,43.678001,-79.524372,1988,M9P
104118,104147,04/10/88,GERRY'S HOME IMPROVEMENTS,M5S,T850106436,BUILDING RENOVATOR,M5S,43.669071,-79.391342,1988,M5S
104119,104148,07/09/88,,L5A,T850106576,BUILDING RENOVATOR,L5A,43.551172,-79.584278,1988,L5A
104120,104149,21/10/88,,L5N,T850106675,BUILDING RENOVATOR,L5N,43.611945,-79.74901,1988,L5N
104121,104150,28/10/88,,M1B,T850106923,BUILDING RENOVATOR,M1B,43.754569,-79.352342,1988,M1B
104122,104151,29/08/88,,M1L,T850106998,BUILDING RENOVATOR,M1L,43.701933,-79.276201,1988,M1L
104123,104152,26/10/88,,L4W,T850107038,BUILDING RENOVATOR,L4W,43.641258,-79.614474,1988,L4W
104124,104153,01/01/89,,L4G,T850107467,BUILDING RENOVATOR,L4G,43.982547,-79.454099,1989,L4G
104125,104154,01/01/89,,M9B,T850107657,BUILDING RENOVATOR,M9B,43.639329,-79.535418,1989,M9B
104126,104155,01/01/89,,L5R,T850107970,BUILDING RENOVATOR,L5R,43.604818,-79.672971,1989,L5R
104127,104156,07/11/88,,M1S,T850107996,BUILDING RENOVATOR,M1S,43.792274,-79.28638,1988,M1S
104128,104157,01/01/89,EISNORS CONTRACTING,L1V,T850108093,BUILDING RENOVATOR,L1V,43.835053,-79.099848,1989,L1V
104129,104158,01/01/89,,M4M,T850108101,BUILDING RENOVATOR,M4M,43.651613,-79.352272,1989,M4M
104130,104159,01/01/89,,M1P,T850108127,BUILDING RENOVATOR,M1P,43.752142,-79.265428,1989,M1P
104131,104160,01/01/89,,M4C,T850108275,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1989,M4C
104132,104161,01/01/89,,M9V,T850108317,BUILDING RENOVATOR,M9V,43.741978,-79.586254,1989,M9V
104133,104162,01/01/89,,M5R,T850108507,BUILDING RENOVATOR,M5R,43.671644,-79.392877,1989,M5R
104134,104163,01/01/89,,M2M,T850108531,BUILDING RENOVATOR,M2M,43.787572,-79.414958,1989,M2M
104135,104164,10/02/89,,M4J,T850109166,BUILDING RENOVATOR,M4J,43.721377,-79.257537,1989,M4J
104136,104165,17/01/89,,M9R,T850109232,BUILDING RENOVATOR,M9R,43.675165,-79.530631,1989,M9R
104137,104166,25/01/89,,L0E,T850109406,BUILDING RENOVATOR,L0E,44.271815,-79.236953,1989,L0E
104138,104167,23/02/89,,L3Y,T850110107,BUILDING RENOVATOR,L3Y,44.085347,-79.430762,1989,L3Y
104139,104168,23/02/89,,M4L,T850110156,BUILDING RENOVATOR,M4L,43.670341,-79.3116,1989,M4L
104140,104169,23/03/89,,M3K,T850110446,BUILDING RENOVATOR,M3K,44.015204,-80.053875,1989,M3K
104141,104170,19/01/89,,L6C,T850110636,BUILDING RENOVATOR,L6C,43.898152,-79.372927,1989,L6C
104142,104171,16/03/89,,M4T,T850110750,BUILDING RENOVATOR,M4T,43.682411,-79.390343,1989,M4T
104143,104172,23/03/89,,M5R,T850110834,BUILDING RENOVATOR,M5R,43.671644,-79.392877,1989,M5R
104144,104173,16/03/89,ZIGGY'S GENERAL CONTRACTOR,L5G,T850110883,BUILDING RENOVATOR,L5G,43.570082,-79.580719,1989,L5G
104145,104174,23/03/89,,M1C,T850110925,BUILDING RENOVATOR,M1C,43.789091,-79.160265,1989,M1C
104146,104175,28/04/89,,M8X,T850111246,BUILDING RENOVATOR,M8X,43.65958,-79.509705,1989,M8X
104147,104176,11/05/89,,M4C,T850111303,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1989,M4C
104148,104177,27/02/89,,L4A,T850111626,BUILDING RENOVATOR,L4A,43.975784,-79.261153,1989,L4A
104149,104178,19/04/89,,L4J,T850111659,BUILDING RENOVATOR,L4J,43.818375,-79.452075,1989,L4J
104150,104179,19/04/89,A OK ALUMINUM,L7L,T850111691,BUILDING RENOVATOR,L7L,43.372435,-79.788046,1989,L7L
